,loss_of_supply,immediate_failure,islanded_failure,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
2026-06-09 15:00:00,0,0,0,0.0,0.0,4.68650779991181,3.762466045420315,3.762466045420315,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-09 16:00:00,0,0,0,0.0,0.0,3.506233659908553,3.5693083687976035,3.506233659908553,0,0.0,0.06307470888905042,0.0,0,1,1,1,1,1,0,1,1
2026-06-09 17:00:00,0,0,0,0.0,0.0,2.094652747161379,3.7334700191594834,2.094652747161379,0,0.0,1.6388172719981045,0.0,0,1,1,1,1,1,0,1,1
2026-06-09 18:00:00,0,0,0,0.0,0.0,1.2188685317381784,2.8762438365220984,1.2188685317381784,0,0.0,1.65737530478392,0.0,0,1,1,1,1,1,0,1,1
2026-06-09 19:00:00,0,0,0,0.0,0.0,0.0,2.136876902887953,0.0,0,0.0,2.136876902887953,0.0,0,1,1,1,0,1,0,1,1
2026-06-09 20:00:00,0,0,0,0.0,0.0,0.0,1.7542841277278587,0.0,0,0.0,1.7542841277278587,0.0,0,1,1,1,0,1,0,1,1
2026-06-09 21:00:00,0,0,0,0.0,0.0,0.0,2.690984908011262,0.0,0,0.0,2.690984908011262,0.0,0,1,1,1,0,1,0,1,1
2026-06-09 22:00:00,0,0,0,0.0,0.0,0.0,1.5734178593365913,0.0,0,0.0,1.5734178593365913,0.0,0,1,1,1,0,1,0,1,1
2026-06-09 23:00:00,0,0,0,0.0,0.0,0.0,1.4318067412002153,0.0,0,0.0,1.4318067412002153,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 00:00:00,0,0,0,0.0,0.0,0.0,1.0960696331140505,0.0,0,0.0,1.0960696331140505,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 01:00:00,0,0,0,0.0,0.0,0.0,1.7838392255289204,0.0,0,0.0,1.7838392255289204,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 02:00:00,0,0,0,0.0,0.0,0.0,2.1180061371107457,0.0,0,0.0,2.1180061371107457,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 03:00:00,0,0,0,0.0,0.0,0.0,1.793349240487351,0.0,0,0.0,1.793349240487351,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 04:00:00,0,0,0,0.0,0.0,0.0,2.498514539355607,0.0,0,0.0,2.498514539355607,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 05:00:00,0,0,0,0.0,0.0,0.0,2.1145283800357246,0.0,0,0.0,2.1145283800357246,0.0,0,1,1,1,0,1,0,1,1
2026-06-10 06:00:00,0,0,0,0.0,0.0,1.560959166874045,2.7116083628468197,1.560959166874045,0,0.0,1.1506491959727747,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 07:00:00,0,0,0,0.0,0.0,2.328259378841543,3.6182263201246885,2.328259378841543,0,0.0,1.2899669412831454,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 08:00:00,0,0,0,0.0,0.0,2.937566142907152,4.629774795487477,2.937566142907152,0,0.0,1.6922086525803253,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 09:00:00,0,0,0,0.0,0.0,4.0859015253846005,4.731653738388367,4.0859015253846005,0,0.0,0.6457522130037665,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 10:00:00,0,0,0,0.0,0.0,5.330531104458246,5.110708699518231,5.110708699518231,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 11:00:00,0,0,0,0.0,0.0,5.958824590350164,4.076504876673651,4.076504876673651,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 12:00:00,0,0,0,0.0,0.0,7.319709510556057,4.971713969632005,4.971713969632005,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 13:00:00,0,0,0,0.0,0.0,6.377263881589678,4.690749277115861,4.690749277115861,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 14:00:00,0,0,0,0.0,0.0,5.468313790895422,3.7750014112782875,3.7750014112782875,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 15:00:00,0,0,0,0.0,0.0,3.804699662983968,4.021146874950094,3.804699662983968,0,0.0,0.2164472119661256,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 16:00:00,0,0,0,0.0,0.0,2.595731888549051,3.9850784779230572,2.595731888549051,0,0.0,1.3893465893740062,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 17:00:00,0,0,0,0.0,0.0,2.3150992848510863,4.103655892517837,2.3150992848510863,0,0.0,1.788556607666751,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 18:00:00,0,0,0,0.0,0.0,1.2195873019068442,2.616117177436043,1.2195873019068442,0,0.0,1.396529875529199,0.0,0,1,1,1,1,1,0,1,1
2026-06-10 19:00:00,1,0,0,0.0,0.0,0.0,3.4727866897483715,0.0,0,0.0,0.0,3.4727866897483715,0,1,0,1,0,1,0,1,1
2026-06-10 20:00:00,1,0,0,0.0,0.0,0.0,2.730700063493593,0.0,0,0.0,0.0,2.730700063493593,0,1,0,1,0,1,0,1,1
2026-06-10 21:00:00,1,0,0,0.0,0.0,0.0,2.114745357590697,0.0,0,0.0,0.0,2.114745357590697,0,1,0,1,0,1,0,1,1
2026-06-10 22:00:00,1,0,0,0.0,0.0,0.0,1.307716868220914,0.0,0,0.0,0.0,1.307716868220914,0,1,0,1,0,1,0,1,1
2026-06-10 23:00:00,1,0,0,0.0,0.0,0.0,1.044602711606077,0.0,0,0.0,0.0,1.044602711606077,0,1,0,1,0,1,0,1,1
2026-06-11 00:00:00,0,0,0,0.0,0.0,0.0,1.084944632158803,0.0,0,0.0,1.084944632158803,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 01:00:00,0,0,0,0.0,0.0,0.0,1.6378428592004766,0.0,0,0.0,1.6378428592004766,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 02:00:00,0,0,0,0.0,0.0,0.0,2.3969916939276876,0.0,0,0.0,2.3969916939276876,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 03:00:00,0,0,0,0.0,0.0,0.0,2.6232586555619655,0.0,0,0.0,2.6232586555619655,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 04:00:00,0,0,0,0.0,0.0,0.0,2.8502076214185657,0.0,0,0.0,2.8502076214185657,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 05:00:00,0,0,0,0.0,0.0,0.0,2.520789975795563,0.0,0,0.0,2.520789975795563,0.0,0,1,1,1,0,1,0,1,1
2026-06-11 06:00:00,0,0,0,0.0,0.0,1.5648953511340116,3.578400271015541,1.5648953511340116,0,0.0,2.0135049198815294,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 07:00:00,0,0,0,0.0,0.0,1.716468748856689,3.487983475245652,1.716468748856689,0,0.0,1.771514726388963,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 08:00:00,0,0,0,0.0,0.0,3.396505113742374,3.7833992360749065,3.396505113742374,0,0.0,0.3868941223325324,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 09:00:00,0,0,0,0.0,0.0,4.170280433627975,4.904796280202961,4.170280433627975,0,0.0,0.7345158465749861,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 10:00:00,0,0,0,0.0,0.0,6.068481279708375,4.796607681349803,4.796607681349803,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 11:00:00,0,0,0,0.0,0.0,5.42851454260543,5.330592574737122,5.330592574737122,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 12:00:00,0,0,0,0.0,0.0,5.750544944929835,3.922131078802639,3.922131078802639,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 13:00:00,0,0,0,0.0,0.0,6.413187240523644,5.293857541185315,5.293857541185315,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 14:00:00,0,0,0,0.0,0.0,4.854254803380178,5.170606027029098,4.854254803380178,0,0.0,0.31635122364892077,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 15:00:00,0,0,0,0.0,0.0,3.6574593299625535,4.208448207882364,3.6574593299625535,0,0.0,0.5509888779198109,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 16:00:00,0,0,0,0.0,0.0,3.382007154813448,4.314431047826552,3.382007154813448,0,0.0,0.9324238930131044,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 17:00:00,0,0,0,0.0,0.0,1.9631757653006912,3.8224958114639165,1.9631757653006912,0,0.0,1.8593200461632253,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 18:00:00,0,0,0,0.0,0.0,1.2461429735341212,3.80318088529223,1.2461429735341212,0,0.0,2.557037911758109,0.0,0,1,1,1,1,1,0,1,1
2026-06-11 19:00:00,1,0,0,0.0,0.0,0.0,2.675603717402933,0.0,0,0.0,0.0,2.675603717402933,0,1,1,0,0,1,0,1,1
2026-06-11 20:00:00,1,0,0,0.0,0.0,0.0,1.8815118882375321,0.0,0,0.0,0.0,1.8815118882375321,0,1,1,0,0,1,0,1,1
2026-06-11 21:00:00,1,0,0,0.0,0.0,0.0,2.7260859562341646,0.0,0,0.0,0.0,2.7260859562341646,0,1,1,0,0,1,0,1,1
2026-06-11 22:00:00,1,0,0,0.0,0.0,0.0,2.402261010223348,0.0,0,0.0,0.0,2.402261010223348,0,1,1,0,0,1,0,1,1
2026-06-11 23:00:00,1,0,0,0.0,0.0,0.0,2.2408737229111884,0.0,0,0.0,0.0,2.2408737229111884,0,1,1,0,0,1,0,1,1
2026-06-12 00:00:00,0,0,0,0.0,0.0,0.0,1.7696739000698223,0.0,0,0.0,1.7696739000698223,0.0,0,1,1,1,0,1,0,1,1
2026-06-12 01:00:00,0,0,0,0.0,0.0,0.0,1.6930850422085544,0.0,0,0.0,1.6930850422085544,0.0,0,1,1,1,0,1,0,1,1
2026-06-12 02:00:00,0,0,0,0.0,0.0,0.0,2.3319448101708167,0.0,0,0.0,2.3319448101708167,0.0,0,1,1,1,0,1,0,0,1
2026-06-12 03:00:00,0,0,0,0.0,0.0,0.0,1.7723871964603297,0.0,0,0.0,1.7723871964603297,0.0,0,1,1,1,0,1,0,0,1
2026-06-12 04:00:00,0,0,0,0.0,0.0,0.0,2.256623513121973,0.0,0,0.0,2.256623513121973,0.0,0,1,1,1,0,1,0,0,1
2026-06-12 05:00:00,0,0,0,0.0,0.0,0.0,2.4923230355466575,0.0,0,0.0,2.4923230355466575,0.0,0,1,1,1,0,1,0,0,1
2026-06-12 06:00:00,0,0,0,0.0,0.0,1.1716846740784728,2.6227761623359314,1.1716846740784728,0,0.0,1.4510914882574586,0.0,0,1,1,1,1,1,0,0,1
2026-06-12 07:00:00,0,0,0,0.0,0.0,1.9566184450907964,3.5180296517039293,1.9566184450907964,0,0.0,1.561411206613133,0.0,0,1,1,1,1,1,0,0,1
2026-06-12 08:00:00,0,0,0,0.0,0.0,2.9162275997659277,4.5250536451241885,2.9162275997659277,0,0.0,1.6088260453582608,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 09:00:00,0,0,0,0.0,0.0,4.058950631251361,4.021333105679974,4.021333105679974,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 10:00:00,0,0,0,0.0,0.0,4.802045195422541,4.743288314362232,4.743288314362232,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 11:00:00,0,0,0,0.0,0.0,5.492778378253522,4.730211533725731,4.730211533725731,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 12:00:00,0,0,0,0.0,0.0,6.2927887884293385,4.240993035069131,4.240993035069131,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 13:00:00,0,0,0,0.0,0.0,7.006907031187609,5.264729420395284,5.264729420395284,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 14:00:00,0,0,0,0.0,0.0,5.043080871879459,4.133308957310989,4.133308957310989,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 15:00:00,0,0,0,0.0,0.0,4.292870459648804,4.265382902473041,4.265382902473041,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 16:00:00,0,0,0,0.0,0.0,2.5720532685161888,4.583041778333244,2.5720532685161888,0,0.0,2.010988509817055,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 17:00:00,0,0,0,0.0,0.0,2.195580326949238,4.2453074047010055,2.195580326949238,0,0.0,2.0497270777517675,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 18:00:00,0,0,0,0.0,0.0,1.5553076292460664,3.0427820198965776,1.5553076292460664,0,0.0,1.4874743906505112,0.0,0,1,1,1,1,1,0,1,1
2026-06-12 19:00:00,0,0,0,0.0,0.0,0.0,2.230771132857575,0.0,0,0.0,2.230771132857575,0.0,0,1,1,1,0,1,0,1,1
2026-06-12 20:00:00,0,0,0,0.0,0.0,0.0,2.986902379182479,0.0,0,0.0,2.986902379182479,0.0,0,1,1,1,0,1,0,1,1
2026-06-12 21:00:00,0,0,0,0.0,0.0,0.0,2.3393718609166334,0.0,0,0.0,2.3393718609166334,0.0,0,1,1,1,0,0,0,1,1
2026-06-12 22:00:00,0,0,0,0.0,0.0,0.0,1.7975089608365011,0.0,0,0.0,1.7975089608365011,0.0,0,1,1,1,0,0,0,1,1
2026-06-12 23:00:00,0,0,0,0.0,0.0,0.0,1.1593391925774315,0.0,0,0.0,1.1593391925774315,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 00:00:00,0,0,0,0.0,0.0,0.0,1.1369605426241918,0.0,0,0.0,1.1369605426241918,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 01:00:00,0,0,0,0.0,0.0,0.0,1.5652389749386137,0.0,0,0.0,1.5652389749386137,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 02:00:00,0,0,0,0.0,0.0,0.0,1.8245485512745994,0.0,0,0.0,1.8245485512745994,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 03:00:00,0,0,0,0.0,0.0,0.0,2.7171303365578527,0.0,0,0.0,2.7171303365578527,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 04:00:00,0,0,0,0.0,0.0,0.0,1.7920051565081545,0.0,0,0.0,1.7920051565081545,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 05:00:00,0,0,0,0.0,0.0,0.0,2.0993848793554504,0.0,0,0.0,2.0993848793554504,0.0,0,1,1,1,0,0,0,1,1
2026-06-13 06:00:00,0,0,0,0.0,0.0,1.3121344846948926,2.691103497584259,1.3121344846948926,0,0.0,1.3789690128893666,0.0,0,1,1,1,1,1,0,0,1
2026-06-13 07:00:00,0,0,0,0.0,0.0,1.852183493702325,4.098998288460073,1.852183493702325,0,0.0,2.2468147947577477,0.0,0,1,1,1,1,1,0,0,1
2026-06-13 08:00:00,0,0,0,0.0,0.0,3.0860730784096093,3.9100319109092068,3.0860730784096093,0,0.0,0.8239588324995974,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 09:00:00,0,0,0,0.0,0.0,4.38043018687375,3.5157134715868286,3.5157134715868286,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 10:00:00,0,0,0,0.0,0.0,5.695772862575594,3.820270942895833,3.820270942895833,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 11:00:00,0,0,0,0.0,0.0,7.199439533969223,4.686724537530059,4.686724537530059,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 12:00:00,0,0,0,0.0,0.0,7.397184464249347,4.59482036090781,4.59482036090781,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 13:00:00,0,0,0,0.0,0.0,6.7962461142810335,5.221582742444272,5.221582742444272,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 14:00:00,0,0,0,0.0,0.0,6.199181229935959,4.013935998831286,4.013935998831286,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 15:00:00,0,0,0,0.0,0.0,4.269276784567793,3.7280970422685913,3.7280970422685913,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 16:00:00,0,0,0,0.0,0.0,2.5422522459144776,3.1739895499331494,0.0,0,0.0,3.1739895499331494,0.0,0,1,1,1,1,0,0,1,1
2026-06-13 17:00:00,0,0,0,0.0,0.0,2.2258875246011955,3.888135668535469,0.0,0,0.0,3.888135668535469,0.0,0,1,1,1,1,0,0,1,1
2026-06-13 18:00:00,0,0,0,0.0,0.0,1.131010401659287,3.550674521725355,1.131010401659287,0,0.0,2.419664120066068,0.0,0,1,1,1,1,1,0,1,1
2026-06-13 19:00:00,0,0,0,0.0,0.0,0.0,2.963219805274532,0.0,0,0.0,2.963219805274532,0.0,0,1,1,1,0,1,0,1,1
2026-06-13 20:00:00,0,0,0,0.0,0.0,0.0,2.327890299505009,0.0,0,0.0,2.327890299505009,0.0,0,1,1,1,0,1,0,1,1
2026-06-13 21:00:00,0,0,0,0.0,0.0,0.0,2.7247526264875015,0.0,0,0.0,2.7247526264875015,0.0,0,1,1,1,0,1,0,1,1
2026-06-13 22:00:00,0,0,0,0.0,0.0,0.0,1.5963314889367135,0.0,0,0.0,1.5963314889367135,0.0,0,1,1,1,0,1,0,1,1
2026-06-13 23:00:00,0,0,0,0.0,0.0,0.0,1.4671678325962332,0.0,0,0.0,1.4671678325962332,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 00:00:00,0,0,0,0.0,0.0,0.0,1.8237943267275059,0.0,0,0.0,1.8237943267275059,0.0,0,1,1,1,0,1,0,1,0
2026-06-14 01:00:00,0,0,0,0.0,0.0,0.0,1.6378487747387238,0.0,0,0.0,1.6378487747387238,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 02:00:00,0,0,0,0.0,0.0,0.0,1.5864063973593883,0.0,0,0.0,1.5864063973593883,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 03:00:00,0,0,0,0.0,0.0,0.0,1.8592516785998447,0.0,0,0.0,1.8592516785998447,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 04:00:00,0,0,0,0.0,0.0,0.0,2.985510068276731,0.0,0,0.0,2.985510068276731,0.0,0,1,1,1,0,1,0,0,1
2026-06-14 05:00:00,0,0,0,0.0,0.0,0.0,2.3577415003675535,0.0,0,0.0,2.3577415003675535,0.0,0,1,1,1,0,1,0,0,1
2026-06-14 06:00:00,0,0,0,0.0,0.0,1.523488753915623,3.1928232802161545,1.523488753915623,0,0.0,1.6693345263005315,0.0,0,1,1,1,1,1,0,0,1
2026-06-14 07:00:00,0,0,0,0.0,0.0,2.208584599373272,3.73224344865475,2.208584599373272,0,0.0,1.5236588492814782,0.0,0,1,1,1,1,1,0,0,1
2026-06-14 08:00:00,0,0,0,0.0,0.0,2.881870752303399,3.314248837689139,2.881870752303399,0,0.0,0.4323780853857402,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 09:00:00,0,0,0,0.0,0.0,4.221236118268815,3.6628832737938275,3.6628832737938275,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 10:00:00,0,0,0,0.0,0.0,6.3934876176893285,5.16718480215507,5.16718480215507,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 11:00:00,0,0,0,0.0,0.0,6.432974479838348,3.8664679482170143,3.8664679482170143,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 12:00:00,0,0,0,0.0,0.0,7.096339724587901,5.187015526593612,5.187015526593612,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 13:00:00,0,0,0,0.0,0.0,6.932399575003984,4.622248207009547,4.622248207009547,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 14:00:00,0,0,0,0.0,0.0,6.023757633462666,3.8578013074482818,3.8578013074482818,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 15:00:00,0,0,0,0.0,0.0,4.599163494326383,3.737690724876438,3.737690724876438,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 16:00:00,0,0,0,0.0,0.0,3.591267647751596,4.517070901084867,3.591267647751596,0,0.0,0.9258032533332705,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 17:00:00,0,0,0,0.0,0.0,2.244503417742206,3.355521020089174,2.244503417742206,0,0.0,1.1110176023469678,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 18:00:00,0,0,0,0.0,0.0,1.3217781083979352,3.73658631272819,1.3217781083979352,0,0.0,2.414808204330255,0.0,0,1,1,1,1,1,0,1,1
2026-06-14 19:00:00,0,0,0,0.0,0.0,0.0,2.151863938567326,0.0,0,0.0,2.151863938567326,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 20:00:00,0,0,0,0.0,0.0,0.0,3.001521956975849,0.0,0,0.0,3.001521956975849,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 21:00:00,0,0,0,0.0,0.0,0.0,2.27316270994324,0.0,0,0.0,2.27316270994324,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 22:00:00,0,0,0,0.0,0.0,0.0,1.9075545282908766,0.0,0,0.0,1.9075545282908766,0.0,0,1,1,1,0,1,0,1,1
2026-06-14 23:00:00,0,0,0,0.0,0.0,0.0,2.417181727306355,0.0,0,0.0,2.417181727306355,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 00:00:00,0,0,0,0.0,0.0,0.0,1.71032737701563,0.0,0,0.0,1.71032737701563,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 01:00:00,0,0,0,0.0,0.0,0.0,1.5829396765654455,0.0,0,0.0,1.5829396765654455,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 02:00:00,1,0,0,0.0,0.0,0.0,1.4996872551605493,0.0,0,0.0,0.0,1.4996872551605493,0,1,1,0,0,1,0,1,1
2026-06-15 03:00:00,1,0,0,0.0,0.0,0.0,2.1807250968560115,0.0,0,0.0,0.0,2.1807250968560115,0,1,1,0,0,1,0,1,1
2026-06-15 04:00:00,1,0,0,0.0,0.0,0.0,1.6715248887924623,0.0,0,0.0,0.0,1.6715248887924623,0,1,1,0,0,1,0,1,1
2026-06-15 05:00:00,1,0,0,0.0,0.0,0.0,3.122363482247653,0.0,0,0.0,0.0,3.122363482247653,0,1,1,0,0,1,0,1,1
2026-06-15 06:00:00,0,0,0,0.0,0.0,1.50546978472447,3.0922025607341963,1.50546978472447,0,0.0,1.5867327760097263,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 07:00:00,0,0,0,0.0,0.0,2.137688322431202,4.075469586218654,2.137688322431202,0,0.0,1.937781263787452,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 08:00:00,0,0,0,0.0,0.0,2.6016411410552305,4.3839189190456045,2.6016411410552305,0,0.0,1.782277777990374,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 09:00:00,0,0,0,0.0,0.0,4.84877755806394,4.1057025249154995,4.1057025249154995,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 10:00:00,0,0,0,0.0,0.0,6.179062773481453,4.307698174994135,4.307698174994135,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 11:00:00,0,0,0,0.0,0.0,6.567705225219471,5.010701875107546,5.010701875107546,0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,1
2026-06-15 12:00:00,0,0,0,0.0,0.0,6.948517985244237,5.032194971092358,5.032194971092358,0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,1
2026-06-15 13:00:00,0,0,0,0.0,0.0,6.192577880343243,4.184448009909097,4.184448009909097,0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,1
2026-06-15 14:00:00,0,0,0,0.0,0.0,5.439110869901551,4.6705286693036,4.6705286693036,0,0.0,0.0,0.0,0,1,1,0,1,1,0,1,1
2026-06-15 15:00:00,1,0,0,0.0,0.0,4.274924501829233,4.367697417700543,4.274924501829233,0,0.0,0.0,0.09277291587131042,0,1,1,0,1,1,0,1,1
2026-06-15 16:00:00,1,0,0,0.0,0.0,2.628124119399794,3.966226585666682,2.628124119399794,0,0.0,0.0,1.338102466266888,0,1,1,0,1,1,0,1,1
2026-06-15 17:00:00,1,0,0,0.0,0.0,1.952062853613968,3.5227516997382233,1.952062853613968,0,0.0,0.0,1.5706888461242554,0,1,1,0,1,1,0,1,1
2026-06-15 18:00:00,0,0,0,0.0,0.0,1.302716456952218,3.043768043501827,1.302716456952218,0,0.0,1.741051586549609,0.0,0,1,1,1,1,1,0,1,1
2026-06-15 19:00:00,0,0,0,0.0,0.0,0.0,2.4836911085688547,0.0,0,0.0,2.4836911085688547,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 20:00:00,0,0,0,0.0,0.0,0.0,2.9774144277654573,0.0,0,0.0,2.9774144277654573,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 21:00:00,0,0,0,0.0,0.0,0.0,2.482942768371861,0.0,0,0.0,2.482942768371861,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 22:00:00,0,0,0,0.0,0.0,0.0,1.9733476918813464,0.0,0,0.0,1.9733476918813464,0.0,0,1,1,1,0,1,0,1,1
2026-06-15 23:00:00,0,0,0,0.0,0.0,0.0,2.247100975752199,0.0,0,0.0,2.247100975752199,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 00:00:00,0,0,0,0.0,0.0,0.0,1.9093046435120098,0.0,0,0.0,1.9093046435120098,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 01:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 02:00:00,0,0,0,0.0,0.0,0.0,1.264175270313827,0.0,0,0.0,1.264175270313827,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 03:00:00,0,0,0,0.0,0.0,0.0,2.5194027124229805,0.0,0,0.0,2.5194027124229805,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 04:00:00,0,0,0,0.0,0.0,0.0,1.8257423520784655,0.0,0,0.0,1.8257423520784655,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 05:00:00,0,0,0,0.0,0.0,0.0,2.239789606672766,0.0,0,0.0,2.239789606672766,0.0,0,1,1,1,0,1,0,1,1
2026-06-16 06:00:00,0,0,0,0.0,0.0,1.583282512245166,3.4803915411268216,1.583282512245166,0,0.0,1.8971090288816557,0.0,0,1,1,1,1,1,0,1,1
2026-06-16 07:00:00,0,0,0,0.0,0.0,2.2971526467740566,3.183643122912331,2.2971526467740566,0,0.0,0.8864904761382744,0.0,0,1,1,1,1,1,0,1,1
2026-06-16 08:00:00,0,0,0,0.0,0.0,3.5063647937903486,4.033339936746819,3.5063647937903486,0,0.0,0.52697514295647,0.0,0,1,1,1,1,1,0,1,1
2026-06-16 09:00:00,0,0,0,0.0,0.0,4.942086122319042,4.063234745941322,4.063234745941322,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-16 10:00:00,0,0,0,0.0,0.0,5.964879236020311,3.8571220566928845,3.8571220566928845,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-06-16 11:00:00,0,0,0,0.0,0.0,6.748263378025248,4.32369104951685,4.32369104951685,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
